X,Y,ROTATION,LEGEND_TOP_MARGIN,LRFLAG,JOB_NO,MAP_ID,OBJECTID,SHAPE.LEN,LEGEND_BOTTOM_MARGIN,FRACL,SUBAREA_NO,AREA_NO,PAGELETTER_ID,POLTOWNSHIP_NAME,MAPTITLE,RANGE,SECTION_NO,SHAPE.AREA,IBL,TOWNSHIP,FLYLEAF,PAGE
-87.6215023191313,41.7254307995474,0,,L,,10341,10754,7972.10784680877,,,3,25,E,HYDE PARK,HYDE PARK,14,3,3520112.85538, ,37,0,2503E
-87.6116336037619,41.7182675783495,0,,L,,10353,10755,7960.14121768133,,,10,25,A,HYDE PARK,HYDE PARK,14,10,3516082.152104, ,37,0,2510A
-87.6213173652669,41.7171838299379,0,,L,,10364,10756,7939.61813789341,,,10,25,C,HYDE PARK,HYDE PARK,14,10,3491199.264598, ,37,0,2510C
-87.6067871090353,41.7183123319515,0,,R,,10365,10757,7961.1421980953,,,10,25,B,HYDE PARK,HYDE PARK,14,10,3515599.6322795, ,37,0,2510B
-87.5873597217428,41.718751267552,0,,R,,10367,10759,7884.95609170847,,,11,25,B,HYDE PARK,HYDE PARK,14,11,3417571.171318, ,37,0,2511B
-87.5970386915545,41.716738699823,0,,R,,10368,10760,7955.86795632914,,,11,25,D,HYDE PARK,HYDE PARK,14,11,3508684.0604505, ,37,0,2511D
-87.6019285949932,41.71807890063,0,,L,,10369,10761,7966.8449900809,,,11,25,C,HYDE PARK,HYDE PARK,14,11,3522666.333887, ,37,0,2511C
-87.5921932860277,41.7185085499378,0,,L,,10370,10762,8027.22552070942,,,11,25,A,HYDE PARK,HYDE PARK,14,11,3604130.53107, ,37,0,2511A
-87.5776892128693,41.7195197265909,0,,R,,10371,10763,7922.1249066703,,,12,25,D,HYDE PARK,HYDE PARK,14,12,3472880.729185,NIBL,37,0,2512DNS
-87.5825326954383,41.71860997337,0,,L,,10373,10765,7999.67146147954,,,12,25,C,HYDE PARK,HYDE PARK,14,12,3572331.350685,NIBL,37,0,2512CNS
-87.5924711466529,41.7259364999716,0,,L,,10374,10766,7946.8896423381,,,2,25,G,HYDE PARK,HYDE PARK,14,2,3497718.06114, ,37,0,2502G
-87.5829132816249,41.7327160013027,0,,L,,10375,10767,7969.61619291065,,,1,25,C,HYDE PARK,HYDE PARK,14,1,3527222.351816, ,37,0,2501C
-87.5683455581813,41.7335166011885,0,,R,,10376,10768,7984.43821695481,,,1,25,B,HYDE PARK,HYDE PARK,14,1,3537111.023296, ,37,0,2501B
-87.5732063241987,41.7334487508416,0,,L,,10377,10769,7978.4105492297,,,1,25,A,HYDE PARK,HYDE PARK,14,1,3532381.6687675, ,37,0,2501A
-87.5681673864073,41.7271293001058,0,,R,,10379,10770,7984.7923262104,,,1,25,H,HYDE PARK,HYDE PARK,14,1,3543855.65039, ,37,0,2501H
-87.6023199314314,41.7331785495723,0,,L,,10380,10771,7962.68963374291,,,2,25,C,HYDE PARK,HYDE PARK,14,2,3517964.6184935, ,37,0,2502C
-87.6508197767954,41.7323329006421,0,,L,,10392,10680,7962.03894354932,,,5,25,A,LAKE,LAKE,14,5,3515816.55068, ,37,0,2505A
-87.5374661445181,41.6554846494137,0,,L,,10462,10937,7957.82046576785,,,32,26,C,HYDE PARK,HYDE PARK,15,32,3519275.523808, ,37,0,2632C
-87.5521745052197,41.6845752390081,0,,R,,10467,10938,7951.37832193641,,,19,26,D,HYDE PARK,HYDE PARK,15,19,3470450.9017395, ,37,0,2619D
-87.5473316464327,41.6770041975811,0,,L,,10468,10939,7905.25027960134,,,19,26,G,HYDE PARK,HYDE PARK,15,19,3487197.7559815, ,37,0,2619G
-87.5519973449712,41.6704357509581,0,,R,,10469,10940,7940.63005476849,,,30,26,D,HYDE PARK,HYDE PARK,15,30,3499777.69034, ,37,0,2630D
-87.5569608274316,41.6845752610026,0,,L,,10480,10941,8026.83520278773,,,19,26,C,HYDE PARK,HYDE PARK,15,19,3555950.75264, ,37,0,2619C
-87.5568620028855,41.6565430489626,0,,L,,10481,10942,8003.68188638933,,,31,26,C,HYDE PARK,HYDE PARK,15,31,3553126.252919, ,37,0,2631C
-87.5423143007133,41.6484459010814,0,,R,,10482,10943,7961.52356911827,,,31,26,H,HYDE PARK,HYDE PARK,15,31,3524872.0673065, ,37,0,2631H
-87.5326116694072,41.6483683495266,0,,R,,10483,10944,7948.98965005247,,,32,26,F,HYDE PARK,HYDE PARK,15,32,3511039.782546, ,37,0,2632F
-87.5374604327622,41.6483683500456,0,,L,,10484,10945,7956.2816610187,,,32,26,E,HYDE PARK,HYDE PARK,15,32,3515342.5845535, ,37,0,2632E
-87.5276562687755,41.6483663052416,0,,L,,10485,10946,8065.6854022064,,,32,26,G,HYDE PARK,HYDE PARK,15,32,3664335.320223, ,37,0,2632G
-87.5275735229996,41.6845619904943,0,,L,,10489,10947,8437.85284550757,,,20,26,A,HYDE PARK,HYDE PARK,15,20,4157008.1442, ,37,0,2620A
-87.5328517970542,41.6845768495223,0,,R,,10490,10948,7932.86406485194,,,20,26,D,HYDE PARK,HYDE PARK,15,20,3486859.00043, ,37,0,2620D
-87.5568356148451,41.6700934029564,0,,L,,10492,10949,7940.35285944299,,,30,26,C,HYDE PARK,HYDE PARK,15,30,3502124.882864, ,37,0,2630C
-87.5521063817437,41.6768488518579,0,,R,,10494,10950,7764.92800342549,,,19,26,F,HYDE PARK,HYDE PARK,15,19,3331597.058875, ,37,0,2619F
-87.5423121113759,41.6555007016979,0,,R,,10505,10951,7957.90661662828,,,31,26,B,HYDE PARK,HYDE PARK,15,31,3511844.33543, ,37,0,2631B
-87.5471706323752,41.6482892012673,0,,L,,10506,10952,7958.90856808303,,,31,26,G,HYDE PARK,HYDE PARK,15,31,3519324.4866325, ,37,0,2631G
-87.5520329068228,41.647828250199,0,,R,,10507,10953,7958.22321174527,,,31,26,F,HYDE PARK,HYDE PARK,15,31,3523707.1623285, ,37,0,2631F
-87.5568901268594,41.6482911489836,0,,L,,10508,10954,7920.46715100835,,,31,26,E,HYDE PARK,HYDE PARK,15,31,3493974.6544265, ,37,0,2631E
-87.5519893185929,41.6628318515641,0,,R,,10509,10955,7969.79004043946,,,30,26,F,HYDE PARK,HYDE PARK,15,30,3528847.94801, ,37,0,2630F
-87.5568489652751,41.6628553513458,0,,L,,10510,10956,7979.80188677444,,,30,26,E,HYDE PARK,HYDE PARK,15,30,3534244.62359, ,37,0,2630E
-87.5473757166917,41.6844805986811,0,,L,,10516,10957,7994.73038599524,,,19,26,A,HYDE PARK,HYDE PARK,15,19,3544301.3795, ,37,0,2619A
-87.5276479912304,41.6699969880926,0,,L,,10518,10958,8372.24815050057,,,29,26,A,HYDE PARK,HYDE PARK,15,29,4043684.9304355, ,37,0,2629A
-87.5327701461442,41.6691447403565,0,,R,,10519,10959,7914.80931398964,,,29,26,D,HYDE PARK,HYDE PARK,15,29,3443091.248293, ,37,0,2629D
-87.7448854430279,41.7820528533304,0,,R,,6910,11452,8022.06084048204,,,16,19,H,LAKE,LAKE,13,16,3590159.174448,,38,0,1916H
-87.5276402962834,41.6639245893525,0,,L,,10520,10960,8211.59911983178,,,29,26,G,HYDE PARK,HYDE PARK,15,29,3868823.9567045, ,37,0,2629G
-87.527596496115,41.6552809551981,0,,L,,10521,10961,8069.46274005297,,,32,26,A,HYDE PARK,HYDE PARK,15,32,3684261.2206655, ,37,0,2632A
-87.5275953721629,41.6777232373096,0,,L,,10524,10962,8357.74072452112,,,20,26,G,HYDE PARK,HYDE PARK,15,20,4053606.8020065, ,37,0,2620G
-87.605220464548,41.6625856964096,0,,L,,10133,10963,7963.89787718138,,,27,25,G,HYDE PARK,HYDE PARK,14,27,3546853.39654,SIBL,37,0,2527GSS
-87.5471598026435,41.6687145476009,0,,L,2004001321,10457,10964,7943.92523626075,,,30,26,A,HYDE PARK,HYDE PARK,15,30,3502911.38394, ,37,0,2630A
-87.5471478030773,41.6628073502492,0,,L,2004001321,10503,10965,7941.78838023234,,,30,26,G,HYDE PARK,HYDE PARK,15,30,3496135.995756, ,37,0,2630G
-87.6082934797922,41.777560377175,0,,R,,6565,10966,7942.80628727099,,,22,20,B,HYDE PARK,HYDE PARK,14,22,3504230.215318,,38,0,2022B
-87.5572145080321,41.7062954997484,0,,L,,10477,10821,7947.26089041152,,,7,26,E,HYDE PARK,HYDE PARK,15,7,3517615.7711315,SIBL,37,0,2607ESS
-87.5571913955382,41.6999169623131,0,,L,,10478,10822,7887.09707852658,,,18,26,C,HYDE PARK,HYDE PARK,15,18,3433852.4582875, ,37,0,2618C
-87.557091953703,41.6918884991999,0,,L,,10479,10823,7897.27731588709,,,18,26,E,HYDE PARK,HYDE PARK,15,18,3440489.8453285, ,37,0,2618E
-87.5621714417586,41.7137513995522,0,,L,,10486,10824,5286.20875801393,,,7,26,E,HYDE PARK,HYDE PARK,15,7,1744942.175684,NIBL,37,0,2607ENS
-87.5632514465058,41.7256510283082,0,,L,,10488,10825,7978.59220423187,,,6,26,E,HYDE PARK,HYDE PARK,15,6,3533957.466722,NIBL,37,0,2606ENS
-87.5277504854086,41.7214613723587,0,,L,,10491,10826,8555.23209421807,,,5,26,G,HYDE PARK,HYDE PARK,15,5,3822389.562101,SIBL,37,0,2605GSS
-87.5474000480015,41.6991520460707,0,,L,,10493,10827,7914.66988122961,,,18,26,A,HYDE PARK,HYDE PARK,15,18,3471687.945118, ,37,0,2618A
-87.5377138469185,41.721471000366,0,,L,,10496,10828,7911.01137854946,,,5,26,E,HYDE PARK,HYDE PARK,15,5,3476839.5466645,SIBL,37,0,2605ESS
-87.547596896788,41.7136885460803,0,,L,,10497,10829,7953.29680074088,,,7,26,A,HYDE PARK,HYDE PARK,15,7,3505183.144615,SIBL,37,0,2607ASS
-87.5525286175678,41.7136137634795,0,,R,,10498,10830,8060.05116355702,,,7,26,D,HYDE PARK,HYDE PARK,15,7,3652991.6668605,SIBL,37,0,2607DSS
-87.5377023166665,41.7139020002751,0,,L,,10499,10831,8232.67311070301,,,8,26,C,HYDE PARK,HYDE PARK,15,8,3685811.4154025, ,37,0,2608C
-87.5275115913249,41.6990730965156,0,,L,,10500,10832,8511.24225979618,,,17,26,A,HYDE PARK,HYDE PARK,15,17,4259369.8138305, ,37,0,2617A
-87.5275046316179,41.7064968545227,0,,L,,10502,10833,9376.12096202024,,,8,26,G,HYDE PARK,HYDE PARK,15,8,4174332.544317, ,37,0,2608G
-87.5295456507384,41.7350813499608,0,,R,,10511,10834,7915.95112150073,,,5,26,B,HYDE PARK,HYDE PARK,15,5,3469121.9939255,NIBL,37,0,2605BNS
-87.5428626464249,41.7265785450887,0,,L,,10512,10835,8978.30229250071,,,5,26,E,HYDE PARK,HYDE PARK,15,5,4151566.6873115,NIBL,37,0,2605ENS
-87.5426926055985,41.7202746888705,0,,R,,10513,10836,6824.07257659771,,,6,26,H,HYDE PARK,HYDE PARK,15,6,2817461.8151845,SIBL,37,0,2606HSS
-87.5426504987494,41.7136950463745,0,,R,,10514,10837,8097.64967094591,,,7,26,B,HYDE PARK,HYDE PARK,15,7,3685940.638623,SIBL,37,0,2607BSS
-87.5473736710451,41.6918723471604,0,,L,,10517,10838,7938.09202038797,,,18,26,G,HYDE PARK,HYDE PARK,15,18,3492197.4523955, ,37,0,2618G
-87.5425558749652,41.6982374495094,0,,R,,10525,10839,7949.76782140436,,,18,26,B,HYDE PARK,HYDE PARK,15,18,3520442.200249, ,37,0,2618B
-87.542536168864,41.691919851604,0,,R,,10526,10840,7952.86694809184,,,18,26,H,HYDE PARK,HYDE PARK,15,18,3514535.332776, ,37,0,2618H
-87.5382806814411,41.7273723967289,0,,L,,10527,10841,6631.55149672895,,,5,26,C,HYDE PARK,HYDE PARK,15,5,2233432.19736,SIBL,37,0,2605CSS
-87.5763963473982,41.6909062634931,0,,L,,10236,10842,7893.41240178814,,,13,25,E,HYDE PARK,HYDE PARK,14,13,3427149.43042,SIBL,37,0,2513ESS
-87.5716189414759,41.6990538689555,0,,R,,10274,10843,8064.63647320862,,,13,25,D,HYDE PARK,HYDE PARK,14,13,3659353.60072,SIBL,37,0,2513DSS
-87.6166653115395,41.7255106497049,0,,R,2004001607,10339,10845,7969.49511475762,,,3,25,F,HYDE PARK,HYDE PARK,14,3,3518628.76528, ,37,0,2503F
-87.6118265618814,41.7256025749573,0,,L,,10342,10846,7968.31254494901,,,3,25,G,HYDE PARK,HYDE PARK,14,3,3519059.77604, ,37,0,2503G
-87.6069877319238,41.7256719993087,0,,R,,10340,10847,7962.97149305339,,,3,25,H,HYDE PARK,HYDE PARK,14,3,3513960.36423, ,37,0,2503H
-87.5471477586557,41.6555140013114,0,,L,,10460,10849,7967.81928669672,,,31,26,A,HYDE PARK,HYDE PARK,15,31,3518432.60976, ,37,0,2631A
-87.5568642022695,41.6766329629485,0,,L,,10495,10850,7808.76830582071,,,19,26,E,HYDE PARK,HYDE PARK,15,19,3411326.0390755, ,37,0,2619E
-87.5423267860397,41.6619677019775,0,,R,,10504,10851,7927.05865955645,,,30,26,H,HYDE PARK,HYDE PARK,15,30,3482140.166563, ,37,0,2630H
-87.5328052170272,41.6777496994372,0,,R,,10522,10852,7924.85353162314,,,20,26,F,HYDE PARK,HYDE PARK,15,20,3479065.3895245, ,37,0,2620F
-87.5666269526496,41.6845969499511,0,,L,,9365,10855,7909.78828680134,,,24,25,A,HYDE PARK,HYDE PARK,14,24,3478031.74583, ,37,0,2524A
-87.5959199646829,41.6830718343102,0,,L,,9956,10856,7557.54782300321,,,23,25,C,HYDE PARK,HYDE PARK,14,23,3116333.82672,SIBL,37,0,2523CSS
-87.6099985648635,41.6555854468415,0,,R,,10089,10857,7965.83280402422,,,34,25,D,HYDE PARK,HYDE PARK,14,34,3530127.6584, ,37,0,2534D
-87.6148510855674,41.6552944902315,0,,L,,10103,10858,7959.25135692157,,,34,25,C,HYDE PARK,HYDE PARK,14,34,3513546.6745545, ,37,0,2534C
-87.5713225951491,41.6686753971234,0,,R,,10126,10859,7887.91602687831,,,25,25,D,HYDE PARK,HYDE PARK,14,25,3452515.48924, ,37,0,2525D
-87.5713395142826,41.6626705971861,0,,R,,10129,10860,7922.05667315249,,,25,25,F,HYDE PARK,HYDE PARK,14,25,3474982.72127, ,37,0,2525F
-87.5761927128491,41.6625642097617,0,,L,,10130,10861,7942.84381026759,,,25,25,E,HYDE PARK,HYDE PARK,14,25,3526023.1452465, ,37,0,2525E
-87.5953383148918,41.6628255178633,0,,L,,10131,10862,8054.65412848653,,,26,25,E,HYDE PARK,HYDE PARK,14,26,3653607.687743, ,37,0,2526E
-87.6102590268459,41.6689953313139,0,,R,,10132,10863,7979.21195553769,,,27,25,D,HYDE PARK,HYDE PARK,14,27,3487840.8702,SIBL,37,0,2527DSS
-87.6003153218846,41.6628223536841,0,,R,,10135,10864,7968.67707323967,,,27,25,H,HYDE PARK,HYDE PARK,14,27,3541051.3699105,SIBL,37,0,2527HSS
-87.6100960685207,41.6621874573613,0,,R,,10136,10865,7901.98113710668,,,27,25,F,HYDE PARK,HYDE PARK,14,27,3477506.435659,SIBL,37,0,2527FSS
-87.6149158674866,41.6617493474095,0,,L,,10137,10866,7852.58327876515,,,27,25,E,HYDE PARK,HYDE PARK,14,27,3425229.2990145,SIBL,37,0,2527ESS
-87.6198427743174,41.6686553512824,0,,R,,10138,10867,6080.7645473413,,,28,25,B,HYDE PARK,HYDE PARK,14,28,2228611.963363,SIBL,37,0,2528BSS
-87.619684693143,41.6626067264952,0,,R,,10139,10868,7905.41419242654,,,28,25,H,CALUMET,HYDE PARK & CALUMET,14,28,3407092.862988,SIBL,37,0,2528HSS
-87.6002482485362,41.6555010874892,0,,R,,10157,10869,7969.52137754308,,,34,25,B,HYDE PARK,HYDE PARK,14,34,3544037.9849205, ,37,0,2534B
-87.6051308362759,41.6551499494264,0,,L,,10158,10870,7952.0843169617,,,34,25,A,HYDE PARK,HYDE PARK,14,34,3517635.6354, ,37,0,2534A
-87.5810444186989,41.6550491980263,0,,R,,10159,10871,7967.10799762667,,,35,25,B,HYDE PARK,HYDE PARK,14,35,3518576.81268, ,37,0,2535B
-87.5858997239516,41.6555777440671,0,,L,,10160,10872,7971.2781294051,,,35,25,A,HYDE PARK,HYDE PARK,14,35,3531220.17709, ,37,0,2535A
-87.5906570213643,41.6555254034881,0,,R,,10161,10873,7843.90526441869,,,35,25,D,HYDE PARK,HYDE PARK,14,35,3369280.9518905, ,37,0,2535D
-87.5953891264232,41.655585759802,0,,L,,10162,10874,7922.71158004592,,,35,25,C,HYDE PARK,HYDE PARK,14,35,3480501.524779, ,37,0,2535C
-87.5762252505046,41.6548387866255,0,,L,,10163,10875,7951.14559315861,,,36,25,C,HYDE PARK,HYDE PARK,14,36,3494354.0328, ,37,0,2536C
-87.5761875620579,41.6480703366532,0,,L,,10164,10876,7866.75149114423,,,36,25,E,HYDE PARK,HYDE PARK,14,36,3398400.0267015, ,37,0,2536E
-87.5665240392261,41.6627894496439,0,,L,,10165,10877,7974.46831073304,,,25,25,G,HYDE PARK,HYDE PARK,14,25,3520551.3557055, ,37,0,2525G
-87.561671846268,41.6701438999789,0,,R,,10166,10878,7904.42581059544,,,25,25,B,HYDE PARK,HYDE PARK,14,25,3474241.136956, ,37,0,2525B
-87.5616939046267,41.6627453500049,0,,R,,10167,10879,8010.43619378643,,,25,25,H,HYDE PARK,HYDE PARK,14,25,3544275.0437005, ,37,0,2525H
-87.5907703513892,41.6702286388191,0,,R,,10168,10880,7683.25031471936,,,26,25,D,HYDE PARK,HYDE PARK,14,26,3195580.525878, ,37,0,2526D
-87.5955473104351,41.6700935183662,0,,L,,10169,10881,8023.42402943673,,,26,25,C,HYDE PARK,HYDE PARK,14,26,3647268.759806, ,37,0,2526C
-87.6201371378482,41.6744316206928,0,,L,,10170,10882,7958.09013685754,,,27,25,C,HYDE PARK,HYDE PARK,14,27,3512602.18345,NIBL,37,0,2527CNS
-87.6005180918218,41.6700817037022,0,,R,,10171,10883,7906.31499591392,,,27,25,B,HYDE PARK,HYDE PARK,14,27,3480538.139114,SIBL,37,0,2527BSS
-87.5714278274859,41.6468277521132,0,,R,,10172,10884,7964.44721070351,,,36,25,F,HYDE PARK,HYDE PARK,14,36,3517918.3085755, ,37,0,2536F
-87.5617200933743,41.6557480999656,0,,R,,10183,10885,7969.83168559098,,,36,25,B,HYDE PARK,HYDE PARK,14,36,3523087.829121, ,37,0,2536B
-87.5665028005077,41.670107199851,0,,L,,10184,10886,7904.43914872933,,,25,25,A,HYDE PARK,HYDE PARK,14,25,3474294.196704, ,37,0,2525A
-87.6054261961816,41.66999477425,0,,L,,10185,10887,8055.20252691159,,,27,25,A,HYDE PARK,HYDE PARK,14,27,3625608.6925695,SIBL,37,0,2527ASS
-87.5761352636617,41.6717556532772,0,,L,,10191,10888,7917.34589673347,,,25,25,C,HYDE PARK,HYDE PARK,14,25,3490997.850345, ,37,0,2525C
-87.614997519895,41.669902998294,0,,L,,10196,10889,7593.55679768817,,,27,25,C,HYDE PARK,HYDE PARK,14,27,3123434.2311575,SIBL,37,0,2527CSS
-87.6153162649647,41.6746447400116,0,,R,,10197,10890,7126.70389758868,,,27,25,D,HYDE PARK,HYDE PARK,14,27,2556406.3449325,NIBL,37,0,2527DNS
-87.5714083177188,41.6558460999712,0,,R,,10200,10891,7970.84902518541,,,36,25,D,HYDE PARK,HYDE PARK,14,36,3522069.12455, ,37,0,2536D
-87.5665642129214,41.6563073521759,0,,L,,10201,10892,7972.20521119177,,,36,25,A,HYDE PARK,HYDE PARK,14,36,3525049.73866, ,37,0,2536A
-87.5906624244675,41.6628871388372,0,,R,,10202,10893,7625.18355213298,,,26,25,F,HYDE PARK,HYDE PARK,14,26,3097838.660305, ,37,0,2526F
-87.585938604979,41.6770452126983,0,,L,,10310,10915,7930.6446699655,,,23,25,G,HYDE PARK,HYDE PARK,14,23,3517911.0181185,SIBL,37,0,2523GSS
-87.5617949501375,41.684633700022,0,,R,,10311,10916,7906.62550058506,,,24,25,B,HYDE PARK,HYDE PARK,14,24,3476002.319463, ,37,0,2524B
-87.5665371523742,41.677351599865,0,,L,,10312,10917,7921.89394914713,,,24,25,G,HYDE PARK,HYDE PARK,14,24,3486048.2786, ,37,0,2524G
-87.5617057816541,41.6773957633363,0,,R,,10313,10918,7921.94668578236,,,24,25,H,HYDE PARK,HYDE PARK,14,24,3486077.88475, ,37,0,2524H
-87.5713466265165,41.6755490495767,0,,R,,10314,10919,7921.93092426623,,,24,25,F,HYDE PARK,HYDE PARK,14,24,3486083.1319, ,37,0,2524F
-87.6154899568035,41.6817357011532,0,,R,,10316,10920,7962.11569266278,,,22,25,F,HYDE PARK,HYDE PARK,14,22,3529291.155032,NIBL,37,0,2522FNS
-87.6007354063634,41.6776872180197,0,,R,,10319,10921,8078.7538322171,,,22,25,H,HYDE PARK,HYDE PARK,14,22,3574585.5158065,SIBL,37,0,2522HSS
-87.5761857784932,41.6774223874368,0,,L,,10320,10922,7904.29928647923,,,24,25,E,HYDE PARK,HYDE PARK,14,24,3462795.2023395, ,37,0,2524E
-87.6057405370658,41.6822226549262,0,,R,,10321,10923,7172.75259841642,,,22,25,H,HYDE PARK,HYDE PARK,14,22,2660312.7111525,NIBL,37,0,2522HNS
-87.6008822856357,41.6829395794596,0,,L,,10322,10924,6292.70873763598,,,23,25,E,HYDE PARK,HYDE PARK,14,23,2175818.672195,NIBL,37,0,2523ENS
-87.6056224107564,41.6776863796647,0,,L,,10323,10925,7494.46701358026,,,22,25,G,HYDE PARK,HYDE PARK,14,22,3125723.497922,SIBL,37,0,2522GSS
-87.5737667167488,41.7625488993261,0,,L,,6701,11104,7986.88538269594,,,25,20,A,HYDE PARK,HYDE PARK,14,25,3559178.9036815,,38,0,2025A
-87.5833817435926,41.7542821249325,0,,L,,6702,11105,7978.46103915787,,,25,20,E,HYDE PARK,HYDE PARK,14,25,3545220.6076,,38,0,2025E
-87.5785117926536,41.7552210484569,0,,R,,6703,11106,7968.49463304341,,,25,20,F,HYDE PARK,HYDE PARK,14,25,3535127.68344,,38,0,2025F
-87.573625660857,41.7552790432292,0,,L,,6704,11107,7960.62436022126,,,25,20,G,HYDE PARK,HYDE PARK,14,25,3529356.43189,,38,0,2025G
-87.5687414390706,41.7553368624571,0,,R,,6705,11108,7958.15617429508,,,25,20,H,HYDE PARK,HYDE PARK,14,25,3526140.51676,,38,0,2025H
-87.7399698794812,41.7821687988877,0,,L,,6798,11391,7984.9871725449,,,15,19,E,LAKE,LAKE,13,15,3546956.2106,,38,0,1915E
-87.5685021165261,41.7408060005519,0,,R,,6706,11109,7947.25770926627,,,36,20,H,HYDE PARK,HYDE PARK,14,36,3514299.117847,,38,0,2036H
-87.5783561170146,41.7479604300422,0,,R,,6708,11110,7960.87727620675,,,36,20,D,HYDE PARK,HYDE PARK,14,36,3522533.310714,,38,0,2036D
-87.5830622909478,41.7397234192117,0,,L,,6709,11111,7961.69237282656,,,36,20,E,HYDE PARK,HYDE PARK,14,36,3521537.19268,,38,0,2036E
-87.5782218257203,41.7406679491987,0,,R,,6710,11112,7952.99394764137,,,36,20,F,HYDE PARK,HYDE PARK,14,36,3513792.85846,,38,0,2036F
-87.5859897541381,41.6632912463845,0,,L,,10203,10894,8021.55877119939,,,26,25,G,HYDE PARK,HYDE PARK,14,26,3629014.1184855, ,37,0,2526G
-87.581056289148,41.6625641902907,0,,R,,10204,10895,7886.83348629894,,,26,25,H,HYDE PARK,HYDE PARK,14,26,3460179.543305, ,37,0,2526H
-87.5810018613334,41.6717079962264,0,,R,,10205,10896,7926.39180967631,,,26,25,B,HYDE PARK,HYDE PARK,14,26,3505524.5005655, ,37,0,2526B
-87.5859953862711,41.6716843971819,0,,L,,10206,10897,8033.52095898601,,,26,25,A,HYDE PARK,HYDE PARK,14,26,3651163.417902, ,37,0,2526A
-87.6104981850777,41.6759368151856,0,,L,,10207,10898,5908.62940507463,,,27,25,A,HYDE PARK,HYDE PARK,14,27,2158082.6223435,NIBL,37,0,2527ANS
-87.6051228149002,41.646772299861,0,,L,,10218,10899,7943.69120901457,,,34,25,G,HYDE PARK,HYDE PARK,14,34,3505895.8402215, ,37,0,2534G
-87.6099614561473,41.6485630468353,0,,R,,10219,10900,7917.82747419827,,,34,25,F,HYDE PARK,HYDE PARK,14,34,3479883.015956, ,37,0,2534F
-87.6148035027365,41.6482231540105,0,,L,,10220,10901,7928.31869747831,,,34,25,E,HYDE PARK,HYDE PARK,14,34,3502193.8387965, ,37,0,2534E
-87.6002937935711,41.6484701437329,0,,R,,10229,10902,7957.31036383286,,,34,25,H,HYDE PARK,HYDE PARK,14,34,3499204.186416, ,37,0,2534H
-87.5809911454755,41.6480703654682,0,,R,,10230,10903,7974.46269284056,,,35,25,H,HYDE PARK,HYDE PARK,14,35,3557580.0145675, ,37,0,2535H
-87.5617375994816,41.6482224999003,0,,R,,10231,10904,7969.96899074331,,,36,25,H,HYDE PARK,HYDE PARK,14,36,3522971.088359, ,37,0,2536H
-87.5665819948178,41.648354197733,0,,L,,10232,10905,7966.60084336356,,,36,25,G,HYDE PARK,HYDE PARK,14,36,3519685.478664, ,37,0,2536G
-87.5954377590866,41.6485331514159,0,,L,,10233,10906,7947.03600553929,,,35,25,E,HYDE PARK,HYDE PARK,14,35,3529015.2953295, ,37,0,2535E
-87.5858552537404,41.6499604361329,0,,L,,10234,10907,7929.68652640039,,,35,25,G,HYDE PARK,HYDE PARK,14,35,3469352.860613, ,37,0,2535G
-87.5906123536706,41.6485201118316,0,,R,,10235,10908,7909.56729111386,,,35,25,F,HYDE PARK,HYDE PARK,14,35,3450617.6143255, ,37,0,2535F
-87.5811088066784,41.6845044127073,0,,R,,10266,10909,7939.29762379295,,,23,25,B,HYDE PARK,HYDE PARK,14,23,3510528.9190745,SIBL,37,0,2523BSS
-87.5714589004959,41.684559949979,0,,R,,10267,10910,7913.05496804009,,,24,25,D,HYDE PARK,HYDE PARK,14,24,3480217.28147, ,37,0,2524D
-87.5762739123994,41.684454299912,0,,L,,10268,10911,7898.60541044786,,,24,25,C,HYDE PARK,HYDE PARK,14,24,3459074.1590975, ,37,0,2524C
-87.6203504695908,41.6816346486798,0,,L,,10307,10912,7960.31076718547,,,22,25,E,HYDE PARK,HYDE PARK,14,22,3516562.8883695,NIBL,37,0,2522ENS
-87.5958092520406,41.6771689904872,0,,L,,10308,10913,7953.29983242867,,,23,25,E,HYDE PARK,HYDE PARK,14,23,3573426.673955,SIBL,37,0,2523ESS
-87.5810334496677,41.6770451873021,0,,R,,10309,10914,7951.54411956291,,,23,25,H,HYDE PARK,HYDE PARK,14,23,3531932.242881,SIBL,37,0,2523HSS
-87.5888339316604,41.777357970512,0,,R,,6651,10996,8099.81830281847,,,23,20,B,HYDE PARK,HYDE PARK,14,23,3570115.264626,,38,0,2023B
-87.5760564164605,41.7962117065314,0,,L,,6652,10997,2037.15936431765,,,12,20,G,HYDE PARK,HYDE PARK,14,12,284564.2892805,,38,0,2012G
-87.5764781008866,41.7951666425078,0,,L,,6677,10998,1583.04131958442,,,13,20,A,HYDE PARK,HYDE PARK,14,13,40747.50838,,38,0,2013A
-87.5758097385857,41.7829360700863,0,,L,,6678,10999,5195.3156589626,,,13,20,G,HYDE PARK,HYDE PARK,14,13,956487.5622085,,38,0,2013G
-87.5792145296958,41.7847397526256,0,,R,,6679,11000,7898.52341636989,,,13,20,F,HYDE PARK,HYDE PARK,14,13,3454838.829005,,38,0,2013F
-87.5708646048715,41.7812324017181,0,,R,,6680,11001,1406.62037610503,,,13,20,H,HYDE PARK,HYDE PARK,14,13,91131.411526,,38,0,2013H
