"gid","geom","shape.len","img_path","objectid","win_path","rng","shape.area","filename","alias","twp","sec","unix_path","path","quarter","id"
1537,"01030000206B0D0000010000001F000000ED959A8479C03141F4BF673E0C853D4172CA8E737AC03141A80F3645EB843D4195ED817738C03141B81A2186E9843D412B0E3A7B1FC03141BACBADDBE8843D41ADF15DC07ABE3141068E49B8DD843D419AE32C82E8BC31414F97AC21D3843D41364295AF7DBC3141177DB190D0843D41D4D8BFC515BC3141FCDBDB0ECE843D414CB9F1DC4EBB3141D26E9E4BC9843D41B1CF081A4EBB31412989214AC9843D412CA089133FBB31413532DB65BA863D41BD5DA50E3ABB3141D1F8B95160873D41598AE70A35BB3141D10057A805883D415973350D30BB3141D0A84878AB883D41B22790082BBB314199992D4851893D4131C4480426BB3141149A6EE9F6893D41CF1F50020CBB3141E8261329538D3D41210CEA8EFEBA314148C0D65D0F8F3D41F280C4E6FDBA3141583BCE4C258F3D41BF29B0F4FDBA3141276EE94C258F3D41027950F5EEBF31413FA0DF444B8F3D41FE18E32CFDBF31411C72D0B44B8F3D419F2D9A8630C031410139173B4D8F3D41B6D9132131C03141382B5A55378F3D411C121D0932C03141C9DDC352168F3D41DB8DE48854C031413D0B74F83D8A3D4189D0E15F56C031411807ACFCFB893D41FED2600467C03141D819EC45A6873D4164CE9EF567C031412B71342284873D4100B0622B71C0314147DFD6D438863D41ED959A8479C03141F4BF673E0C853D41",7968.24117972857,"\\dc07nas01\GIS-VBLDGS1\images\80acres\wne074014r.tif",589,,"14",3527768.72351494,"wne074014r.tif","wne074014r","40","07",,,"wne",
1538,"01030000206B0D00000100000017000000BD5DA50E3ABB3141D1F8B95160873D412CA089133FBB31413532DB65BA863D41B1CF081A4EBB31412989214AC9843D419FA14F66FBB931412CED9CEDBF843D41D2FB8E5164B931419D34B9C0BB843D41E96F183BB5B83141D6E30FECB6843D41951FABB167B73141A4C20BB8AD843D416D232E9C1DB63141C5A54795A4843D41B0636B8F07B6314159C7B81B3C873D411B37A4CDF6B531414A27DD7833893D41BCF38E94F2B5314196FEFD2FB2893D41D7466A4FF1B531414BDCF19FD8893D41235EF182C5B53141EE45D82EFD8E3D413B7AFD67CFB53141C9755683FD8E3D418153E0F0D5BA3141FC9FD51E248F3D41F280C4E6FDBA3141583BCE4C258F3D41210CEA8EFEBA314148C0D65D0F8F3D41CF1F50020CBB3141E8261329538D3D4131C4480426BB3141149A6EE9F6893D41B22790082BBB314199992D4851893D415973350D30BB3141D0A84878AB883D41598AE70A35BB3141D10057A805883D41BD5DA50E3ABB3141D1F8B95160873D41",7969.30881626545,"\\dc07nas01\GIS-VBLDGS1\images\80acres\enw074014r.tif",99,,"14",3534624.11028643,"enw074014r.tif","enw074014r","40","07",,,"enw",
1539,"01030000206B0D0000010000001B0000003B0DCB529CBB3141B1561F3E6A7A3D4130AFEE8F9BBB31413D2B4E336A7A3D41148EC89A06B93141FD86D5FD587A3D4125E52C2E50B83141AC8E7C40547A3D413E86816B74B631414911E0DB477A3D417558A2C76EB6314157145180F57A3D413BF6BD6E66B63141316A21A2F77B3D41F7CEF6D45EB631418B3E4DA1E27C3D41EA52362D54B6314162EB67192C7E3D41B12CCD504FB6314146F505EAC17E3D41BDFA0C7449B63141D234DB63777F3D41B2960BC13FB63141A88DE0759C803D416D232E9C1DB63141C5A54795A4843D41951FABB167B73141A4C20BB8AD843D41E96F183BB5B83141D6E30FECB6843D41D2FB8E5164B931419D34B9C0BB843D419FA14F66FBB931412CED9CEDBF843D41B1CF081A4EBB31412989214AC9843D41E2860F234EBB31414065A63BC8843D41DE810BDB57BB3141901180CC89833D41581319F55CBB3141B1DFD2C4E3823D4141720A576ABB3141A57F23362D813D417A6E5D196DBB3141660BE586D2803D41B6FC4D8D76BB3141B1252A0A9E7F3D4100EB18A976BB3141CA3D6F819A7F3D414309C4499CBB314167639A4C6B7A3D413B0DCB529CBB3141B1561F3E6A7A3D41",7959.73628073355,"\\dc07nas01\GIS-VBLDGS1\images\80acres\esw074014r.tif",567,,"14",3518556.29273976,"esw074014r.tif","esw074014r","40","07",,,"esw",
1540,"01030000206B0D0000010000002D00000067C0B887C5C0314125D26EA38C7A3D4196F6D3BDC4C03141C945E1A18C7A3D41ECD8A29083C031418397B2ED8A7A3D41E8A74B8EE9BF31416E8BFEE6867A3D4138C7F93792BF31417844C8A0847A3D41356D77A5C7BE3141A0C6375B7F7A3D4109B2AC43FDBD314138577A167A7A3D41B197E52532BD3141B8ECBFD0747A3D418A5BE83867BC3141A2CE84826F7A3D410BA7B9159DBB314174599C3F6A7A3D413B0DCB529CBB3141B1561F3E6A7A3D414309C4499CBB314167639A4C6B7A3D4100EB18A976BB3141CA3D6F819A7F3D41B6FC4D8D76BB3141B1252A0A9E7F3D417A6E5D196DBB3141660BE586D2803D4141720A576ABB3141A57F23362D813D41581319F55CBB3141B1DFD2C4E3823D41DE810BDB57BB3141901180CC89833D41E2860F234EBB31414065A63BC8843D41B1CF081A4EBB31412989214AC9843D414CB9F1DC4EBB3141D26E9E4BC9843D41D4D8BFC515BC3141FCDBDB0ECE843D41364295AF7DBC3141177DB190D0843D419AE32C82E8BC31414F97AC21D3843D41ADF15DC07ABE3141068E49B8DD843D412B0E3A7B1FC03141BACBADDBE8843D4195ED817738C03141B81A2186E9843D4172CA8E737AC03141A80F3645EB843D415712D1667BC03141F5934A1CC8843D4102AE2FAA83C03141C6BB41919F833D416CD78EF889C03141E54497A2BD823D41C08085E68CC031416C90498554823D41BDA285CE8DC031413BE70A8C33823D4150F8844795C031419017A89127813D4153B44D2E96C03141CD83003707813D416A7F8F1E97C03141A8FBE495E5803D413D3F50CC99C0314199093C5784803D41D593CF519FC0314161594F35BE7F3D41C9F72421A6C0314106877BC8C87E3D411A5EBB44AAC03141E1E61B95337E3D4135F2952CB0C03141F75D3BE05E7D3D413BAD1F60B4C03141235CC4A7C87C3D414822231CC3C031418F8AFA09B77A3D412A93B777C5C031419F11DCB18D7A3D4167C0B887C5C0314125D26EA38C7A3D41",7958.342954412251,"\\dc07nas01\GIS-VBLDGS1\images\80acres\wse074014r.tif",587,,"14",3510344.18651765,"wse074014r.tif","wse074014r","40","07",,,"wse",
1541,"01030000206B0D000001000000170000006A720E0F0ED031418A5757465C853D41ABED69EADECA3141E4E04BB136853D410A6DB1E1CBCA3141AAB88505D7873D41878F2A1FC0CA31418FB1BA4977893D41DB301145BDCA31410878ABEBDB893D41C7E8EB52B9CA3141107523AF678A3D416B158547B9CA31410EAC23E8698A3D41247C4DA0A4CA31413FAB7DD7018D3D41315607189BCA31417C4E2365448E3D4117D635669ACA3141C3AFEB335B8E3D418D309FF091CA3141EEB96052798F3D41F72DB9E890CA3141101A8ADC9B8F3D41349F1B1CC0CC314197361026AC8F3D418AB4A25E25CD3141A7F8C920AF8F3D41438C27479DCD3141862B559EB28F3D4150A4EE313CCE31418E86EE40B78F3D4165E4060EC0CF31413AE85992C28F3D419064786FC0CF3141A8FD1D93C28F3D419064786FC0CF3141A8FD1D93C28F3D41DBE02B27D0CF3141742798AFAD8D3D41318A3612E7CF3141CBC006ECA38A3D416A720E0F0ED031418A5757465C853D416A720E0F0ED031418A5757465C853D41",7981.4929414035905,"\\dc07nas01\GIS-VBLDGS1\images\80acres\enw084014r.tif",426,,"14",3535042.86691893,"enw084014r.tif","enw084014r","40","08",,,"enw",
1555,"01030000206B0D0000010000000C0000003B7AFD67CFB53141C9755683FD8E3D41235EF182C5B53141EE45D82EFD8E3D414CCF6745C8B03141E280E8DCD68E3D41E054287BB4B03141CB75DC46D68E3D41BA54A49D93B03141DBB7B043D58E3D419492FE6593B031419B37797ADC8E3D416ACF2E3F42B03141D1D5A3873A993D4170F371268EB131414498AADC44993D415EE18DACDEB231414B3BD1574F993D41DC57D7B97BB531416630CB2464993D41C72189C37CB531411779193543993D413B7AFD67CFB53141C9755683FD8E3D41",8005.00879590567,"\\dc07nas01\GIS-VBLDGS1\images\80acres\wsw064014r.tif",569,,"14",3566784.89731379,"wsw064014r.tif","wsw064014","40","06",,,"wsw",
1556,"01030000206B0D0000010000001A0000008189F2993CD531410D15E2DA81853D41E05B379A33D53141C179FE9981853D413EEB77A9B7D33141888EC8DE76853D416E97EC31FAD231414B0F767971853D41D770BAC63BD231418EC59C126C853D418243957472D13141C778335E66853D41664DF77A36D13141CDFB68B164853D41E7CC82700ED031413F7B1B475C853D416A720E0F0ED031418A5757465C853D416A720E0F0ED031418A5757465C853D41318A3612E7CF3141CBC006ECA38A3D41DBE02B27D0CF3141742798AFAD8D3D419064786FC0CF3141A8FD1D93C28F3D419064786FC0CF3141A8FD1D93C28F3D417012F4C9C0CF3141A611D493C28F3D419FF24323ECD0314182E1554FCB8F3D413C06051428D13141DC9BB20ECD8F3D4169C30E50F0D43141CE37234BE98F3D411D8277AAF0D4314108C92E55E98F3D41AD6A8AAAF0D431410B9EDA4BE98F3D41340C619AF0D431418220580FC88F3D413D3E66E52BD531418E763FE3C3873D41B9AA384F2CD53141C815A975B5873D418BC1D9AA31D531412AE01BE6FB863D41B38BF8ED31D531414876A1D3F2863D418189F2993CD531410D15E2DA81853D41",7983.84644094205,"\\dc07nas01\GIS-VBLDGS1\images\80acres\wne084014r.tif",925,,"14",3535667.37193809,"wne084014r.tif","wne084014r","40","08",,,"wne",
1542,"01030000206B0D0000010000003E00000090082F7875DA31418CDC1EE46C893D4160260FAA92DA314139D66A3935863D41DDBF061F95DA3141A00253DBEF853D419B9E63B697DA31411BA98548A7853D41DCCF135577DA31418F99CC67A6853D41C537094238DA3141CB4AD4A9A4853D41F5975E2409DA3141DA18C369A3853D41C882F288D4D931416A96DEEFA1853D416D11C8BCB6D93141678F2427A1853D41C59D5E5C31D83141EA1E8B8296853D41E51E5460E5D631412BE16A758D853D4116D0906F13D63141FEA832B687853D418189F2993CD531410D15E2DA81853D41B38BF8ED31D531414876A1D3F2863D418BC1D9AA31D531412AE01BE6FB863D41B9AA384F2CD53141C815A975B5873D413D3E66E52BD531418E763FE3C3873D41340C619AF0D431418220580FC88F3D41AD6A8AAAF0D431410B9EDA4BE98F3D411D8277AAF0D4314108C92E55E98F3D4145D73AAE18D53141CD5FDF7CEA8F3D4147AAD9F10FD6314198BFECB1F18F3D41B288E0D672D6314100EAD797F48F3D414DFC5497C1D6314139B8A7DBF68F3D41F7789B5C18D73141341FD067F98F3D41751A5C534AD731417FFFF3DBFA8F3D4133097E6577D73141B3132E2AFC8F3D413F76165DB3D73141E7E107F4FD8F3D41A74B56682BD83141D40C166C01903D4126B7DFD458D83141332179C402903D41EFFE59BFF4D931416B4051CB0E903D41A2DA6627EAD93141A2D4335CEB8F3D4130C8A1DBE0D9314172F35675C58F3D4188BE9F04D5D9314123CD0A2C868F3D41D9D6D9DCCDD9314169063BF5568F3D41290C3910C7D931412E992E6B278F3D414389044CC0D931411F6C0556F08E3D411C31D345BBD93141646F9858AB8E3D4133954A66B8D9314172EF57285F8E3D4114A121C1B8D93141E1F24784108E3D4171949F8ABAD931414D176E2ABC8D3D41A4616C05BDD9314195BDB170368D3D4188E0569BC0D93141B6D8E92FA48C3D41E906EF2EC4D931419831E4E5DF8B3D41A1157785C4D931419A4CBFB8BF8B3D41D1A1E6F4C5D93141181603ED9A8B3D413A878B33C9D93141F755C3197B8B3D416764FC32CED9314149F33A135D8B3D41A0D9BCDFD2D93141B3000276458B3D41A566BF1BDBD93141DB8B21ED238B3D414FF719CDE9D93141AD8F553BFD8A3D4182598C32FED931418069D591D08A3D416566DCA80EDA3141E80F4F0FAD8A3D4157134E211DDA31412B6BAAFB868A3D41A79B0DA627DA3141224C7577658A3D41AE9F7C2D32DA314147816AA3428A3D418EF3D06839DA3141DE3449E1198A3D41BCC7F6FF3FDA31413C68F61EF3893D41AF34583349DA31411107F861CC893D41860D107A56DA3141473D8D77A9893D41DF849DA369DA3141EFDFB39181893D4190082F7875DA31418CDC1EE46C893D41",8021.34194192513,"\\dc07nas01\GIS-VBLDGS1\images\80acres\ene084014r.tif",1378,,"14",3428819.90441838,"ene084014r.tif","ene084014r","40","08",,,"ene",
1543,"01030000206B0D00000100000022000000B988B92875D53141DB6AE4C2747C3D411135873375D531415616DADD727C3D41993504B57ED531416DC097A5197B3D41C623367B42D33141CC6EC4550A7B3D41BF8EF7F483D231416FD44939057B3D41939A4F09BED13141A0A94DF2FF7A3D419CADCA0D82D131414A3B2358FE7A3D417DA4800B58D03141D7E6BB59F67A3D416A2CE59654D0314158761611737B3D412680284C53D03141F789B1C6A17B3D415700C0704ED03141D7F5B5C5507C3D41E8490D8F4BD031412A298A64B87C3D4157236C2942D03141B7C4F2BD097E3D4152D2D2C13ED0314160216978837E3D417FAD80193BD03141EEDF729A087F3D41E99A46F532D03141515B10722C803D4186F6C3382DD03141EEF875C2FB803D41A55ABE281AD03141C5BD118DA8833D41993E0D8A14D031414164DF7473843D416A720E0F0ED031418A5757465C853D41E7CC82700ED031413F7B1B475C853D41664DF77A36D13141CDFB68B164853D418243957472D13141C778335E66853D41D770BAC63BD231418EC59C126C853D416E97EC31FAD231414B0F767971853D413EEB77A9B7D33141888EC8DE76853D41E05B379A33D53141C179FE9981853D411C17405940D5314184CF68EC01843D415285D6F540D5314107E315A0EB833D412195328F4AD53141DCFE908686823D415F6CD77653D5314114677E4B3B813D41F705814254D53141625DDFF21E813D41E2FACFAA65D531419DDD4FBBA67E3D41B988B92875D53141DB6AE4C2747C3D41",7965.16031031745,"\\dc07nas01\GIS-VBLDGS1\images\80acres\wse084014r.tif",739,,"14",3514939.31911544,"wse084014r.tif","wse084014r","40","08",,,"wse",
1544,"01030000206B0D0000010000008F000000D8228D53FCE431416C81339CF5773D41082F19010BE5314181F5109E41763D41E87653940DE531419A73095DF5753D4122ACB7B92CE531419CBF005558723D41D2116EF32EE53141F9CD35B215723D4147B0240531E53141D4181FEDD8713D41D28AE84125E531418EDE471ED7713D414D51F90F1DE53141E6488FC1D4713D414EF2857B12E53141687A5951D1713D4137C2997FFBE43141B50F76AECA713D41DE3FF36ECBE43141B96653B8BD713D41732A97A589E43141165A5495B2713D410AD8D8194CE431419F6875BCA7713D41F0C950EE23E43141B368C898A0713D4159CB76480EE43141212E11E39C713D41C4EC7DAAEBE331410333A13595713D41ED03FD87D6E33141C7B2A3968E713D4188D6AE33B0E3314146C3236D7E713D4173983D819EE3314176EF147C76713D41ABD8C5EA93E33141F9A429A470713D41DE7A9D427EE3314181951CEE63713D41D48ADC2E65E33141A2971F0053713D419D8D54C954E331416E566FF244713D41B3F0D6AE44E33141D62CA44534713D4110C264D939E33141BB7C9CD427713D416E866AC733E3314144C9704E1E713D410E8D251330E33141288CC93018713D41D56608622FE3314190573B4A16713D41AC462E27CDDF3141BF79A070FC703D41B440671BCCDF314177F33B3E23713D415CCBE958CADF31413420A8F465713D415100234DA7DF31410C5A293B8D763D419C41F5B2A5DF314103F23EE5C9763D417FAF5B5E8ADF3141E3BC712FCF7A3D41BE1B75AA86DF314176A8A38C5A7B3D4196209A5B89DF3141F19E809B5A7B3D415BFC8DD736E1314142E853CD647B3D41C7CC3EF538E131418135FC15627B3D4149C5948B3DE13141815A0E705C7B3D41EA13F41F44E13141845EB28A527B3D41A0DB30FB46E1314116A8F6104F7B3D419F11D49F48E13141260981A84D7B3D4106A294694DE131419B6AC3164A7B3D411631DADC50E1314160D4312A477B3D41FB5F743F58E13141EB49068D3E7B3D41FF0A680361E13141EFE0A465337B3D415F05460668E13141D70F21F1297B3D415C82015C6CE1314132E73E3D257B3D41839CC8E773E131415F520BEB1C7B3D4125860C5B83E1314126951CB20B7B3D4158F93EB494E1314116B5B8CAF77A3D419E323E389CE13141526915DFEF7A3D418B94AA70A1E1314123B3E647E97A3D4121A1916BB0E13141174EE609D97A3D419C8EE16FB5E131417CB91E16D47A3D412621F9D9BFE1314181BC582FCA7A3D4191870A8AC6E13141805B82C0C37A3D41626EDA35CDE1314109E6C701BC7A3D415023F46BD2E13141DDEFCA8BB67A3D411E5861D5D6E131418DBB576DB27A3D411B3B9099D9E13141E6D4FA01B07A3D41E0ADAE23E5E13141AC8CB37CA17A3D41E85279CFEDE13141F1A8A1EF977A3D41863F03D8FFE131413E9FB4CE867A3D4171DC7FCF09E231418B042E787E7A3D41951EEF9419E23141A22831F16D7A3D41B037D39D26E23141032EAA815F7A3D4180A6BCDD28E2314123023D155D7A3D41FDF9BBC42BE231419A8D28AA5A7A3D4139DF05C132E2314133FE966A547A3D41A355E7E337E2314110D834274E7A3D415B4C34543EE23141E6DCCD43487A3D41BB31248F44E23141460CC33E417A3D41D23105904BE23141FE1024C6387A3D41C92201C951E23141E2B3A5B3327A3D41BC5B352357E23141BBBC5B9F2C7A3D41ABC838475CE23141A7AC0BD0257A3D41EE1645D265E231414C6FCF0C1C7A3D4162233C5070E23141BBF1D3A8127A3D418718182B7DE231414528B74C067A3D4190BDAB6A83E23141C4D5EC68007A3D41D2AED56188E2314104D8C117FB793D4131F2DAF68CE23141CE33C319F6793D4118FB3D2D96E23141923ECAE1EC793D41873C4674A0E23141D1921320E3793D41CAAA1111A7E23141F4DB2EEDDB793D410017F635ACE2314168758F11D8793D411A528B75B2E23141ADF4C52DD2793D417F24679FB7E23141740274EACB793D410B60C149CDE23141EA60F79AB5793D4155031628DCE2314155CA67C3A5793D41CECD2C2CE5E23141EAA2F34E9D793D41569B3F66E9E23141BC40348898793D41E573BF23ECE23141A8242D9D92793D410435F75EEEE2314199F7D5188F793D4110440747F1E23141D4D6282B8C793D4117644A94FBE2314168C7CCC682793D41E468317A03E331418E7F55AD7A793D4104C1FB2310E3314130237E7F6E793D411CCC81B217E3314192031F4168793D41DEB4D8D62EE3314174E8715C54793D418AE32FD737E3314172F06FBA4D793D419F01BCE04DE331419076F58C38793D414BAD81FB5CE331414A8AC9CD29793D41F858892E68E3314131544B6B20793D41D2EB085971E33141E44FFC9A19793D41A50EF1BD7AE331415BCC4A7B11793D41F9D7F64292E3314136520BFEFD783D411A987390A9E3314105EEB16DEA783D412354933CB6E33141D4DE5082E0783D414385F71EC3E33141507CA248D7783D41CF677FF4CDE3314176D1925ACF783D41DEDF9A65D4E331416B81E919C9783D41920B6306DDE33141DA1AEA8DC1783D41645830D5ECE33141F21622ADB6783D411158AC7105E43141B763851CA6783D4177CD3F040FE431419B30B77B9F783D415F89FCCD15E43141A24A02259A783D41647F940623E43141EB7A82A58F783D410D18074932E4314115F18B4F85783D417A030D7140E43141C50C218279783D41928594A94BE4314145954BDA70783D41B114C27E56E43141A6D9E41A69783D410EBE168361E43141F5AECA1F62783D41A27482D966E43141A3D94CE75D783D416007A42F77E43141672B769251783D41F4320BF380E4314107B3BBE84A783D412BD10CA488E43141903251D944783D41C5325D0692E4314107AA28003E783D41BB68D64296E43141379E8A723B783D41A4554AAA9AE43141A47D005038783D4177B2FDB79EE431415E7771CF34783D4110331830A2E431415B277FF132783D41BAE2A289A7E431412FF3D49430783D41C534EFABACE43141A690BEFF2D783D415918915CB2E4314150D94DED29783D412EF2EED2BCE4314141C79EE620783D416DEEC3F6CAE43141286BA22317783D41DB23A0C5DAE4314189E4E4420C783D410C34A504EAE43141599E159A03783D416B994B37F3E431419F73F03DFC773D41C8BF1E43F9E43141D0D146D8F7773D41D8228D53FCE431416C81339CF5773D41",7397.84328240771,"\\dc07nas01\GIS-VBLDGS1\images\80acres\enw164014r.tif",1379,,"14",3124007.63449923,"enw164014r.tif","enw164014r","40","16",,,"enw",
1545,"01030000206B0D000001000000C5000000AB9D645C42E4314135435D955E6D3D41248AE5A941E43141161A4326496D3D4194751BF61AE43141C4F3E0014C6D3D418BC91662E3E33141B459C94B506D3D4165832900B8E33141F461135F536D3D41BB31F62C9FE33141F0DDD69C556D3D415012B2F797E331415AEB5E770B6D3D41264CA15595E331416103FB77EC6C3D414F0C944292E331412830AA7DC76C3D41CAA0CBCE8EE331411F6F4625A26C3D41DE9DEAB48AE33141ED4CA2EE786C3D413910A3B189E331417C4FED3D6C6C3D41C4B1E0AE87E3314135656064546C3D41030E77A185E33141DFE2E0533E6C3D416A9E5B9983E33141C546AB10296C3D417B817DC581E33141D910087B156C3D419B0F8FBA7FE33141DE6AAF36FE6B3D4192410E5980E3314134A95989F16B3D415FE43DC581E33141AC3D23C9E96B3D414AD3989C84E331417E959D25DE6B3D4120C2CDE087E331411D773D02CD6B3D414B7AB7228BE33141872F6D9CB96B3D41B660856790E33141A7537CAB9F6B3D41EEAA214994E33141CE09DE3C936B3D41DCB32F2997E33141284CD7C2866B3D41EE87406599E331415BBB49237C6B3D41ACF913D39BE33141EEBE39A76D6B3D41077AA87D9EE331411343A8FC556B3D418CEB9D4B9FE33141EF0A3CAC506B3D41FB507251A1E33141435D49B5486B3D41D565DBC5A3E33141DAA6DA25416B3D411D25D6FFA4E33141C4C61F7A3D6B3D41E7CD5ED1A5E33141A3138DCD396B3D4114E56732A6E331414C716148336B3D412B59BC38A6E33141A624D67A296B3D4136768D3DA8E331416EA2DCA21E6B3D410045B4B2ABE33141433B98090A6B3D419A72478DAEE33141133AB5BCF26A3D410602C929AFE33141E6D38C65EA6A3D41B17AC06BB1E33141BF1CA3F6C16A3D410A494F05B3E33141FFC6C05EAE6A3D41BF1F07A4B2E3314191F1D16B9D6A3D4127C1DCD2B2E33141DBB7457F8D6A3D417877243CB3E331417CD5915B866A3D41D4751513B5E331411EB7B5207A6A3D41C9A63D6ABBE33141AD28A4024E6A3D411ED2D80CBEE33141BFC8D9F2406A3D4119E98413C0E33141F09D5BD7316A3D41951A09F1C2E33141F0B794DC1F6A3D4113429AC7C5E33141A087E365006A3D41ABC2CCC8C6E33141FC021524F3693D41DDD56273CAE331414D0EE68AD5693D41F4F1BA4ECEE3314185004076AA693D412B7BD7F2CFE3314187DF57C491693D41B2A1DB5ED1E331411F4D7DBC86693D4103BBC8DAD5E331417A37E16876693D41D6314448D7E33141EF91140A6E693D4150F9B4EBDAE33141CFD820E753693D410FCF0A2DDCE33141F5DEE14E49693D415C053CC9DDE3314125425AEC41693D4103A5859EDFE3314113D8A73C3D693D411D480F15E2E33141C83905A834693D41E0086D15E3E331411383C28A2E693D4168BE63ECE3E331413FA8843E28693D41BF58841FE4E33141269029FC1C693D41465E55EFE4E3314120C1386813693D41859D01F5E5E3314140E93F180E693D4195C4A79CE9E331419668BF66FF683D41E5977870ECE33141F947611FF2683D418054ACDBECE331411E7BC26CED683D41A6FADE43EDE3314153115C71E3683D413E807181EEE33141000E8DABDA683D41EE032953F0E33141D4410158D4683D41CE6B3A02F4E33141B153966EC5683D4179E0F79CF4E3314166D19E51C1683D419C98D29FF5E331417BFA8200BA683D418A338C42F6E33141A3CAB206B2683D414CFEBBA9F6E331411094452AA5683D41B7DCA2D2F5E33141C5E24F0D9E683D41D6701FD7F5E331414493498398683D41D96BBCECF9E3314178CFB36B80683D41EBA77660FDE33141D8A4622969683D4123901D7B03E4314125D88AC342683D416235AF8705E43141CEFD68D030683D41E68A7CEE05E43141AD808EE02A683D418628616007E431410EDAFDBE23683D412D4AA5030AE431413ECCDFBE19683D41AD1C26170EE431417D9A6C6A09683D41ECB543840FE431413309453A01683D418057808910E43141EE6B5764F5673D41CCFC569713E43141951FEFA1E3673D419C57BA4619E431412AB00AF8C1673D41783F28C21BE431418E9DCFECAC673D417C256A9A1EE431417D04D26693673D41E7A9588525E43141B527EDB070673D41E9CD27C828E43141101581E45C673D413A07D6FB29E431417D14768A55673D41ADEA6E6A2AE43141FF550C344F673D4154CCF6D92CE43141643DC2EA3F673D411697725234E431411527336015673D416F99A06D4BE43141493D666CBC663D41B87ADEFA4BE131411BC0A517A6663D41E75C0BC852E031413D1852D79E663D416F49BAA113E03141600B99059D663D4116C6B9B312E03141C18F3D7DBF663D41AA07D1410CE03141E93AF317B3673D419C850AE805E03141F40A12BEA1683D410FE385F604E0314197832AECC5683D418F112EA0FFDF31413DF4E2758E693D41AC462E27CDDF3141BF79A070FC703D41D56608622FE3314190573B4A16713D4147DE2D9E2CE33141034261650E713D41A0D037FB29E331414504BA0F04713D410AE0FD9126E331411F30F752FB703D41F22BF8631FE33141CFF1505BEA703D41EF1CAC6A1BE331414CDE78F2E3703D411DDFD51211E331414161369FD0703D4181EF9D9E0CE33141BA8FD60AC9703D41179B056207E331414B6FA156BD703D41D2D049EE02E33141A390A726B2703D41D56751F001E3314190B92A01AD703D41A6795BF500E33141F4808766A6703D41913BEE78FFE231410648F6CBA1703D41BD907251FDE231415443D7BA9B703D4146C5D03AF8E231416D4A2DC187703D413E19C947F6E231419CA5C7C575703D41A0EE634BF4E231416706C7B26B703D413F06E7C1F3E23141FD9E767767703D41B1AC31C7F2E23141E17F479F56703D418C82F178F2E23141279CF6AD50703D4133BCCD28F0E23141C9C8A45243703D410C675C7FEFE231412C748EB43D703D414B652F7EEFE23141D489412834703D41D96B032CF0E23141FCE4C8C926703D41F70A5A2AF0E23141162616D920703D41C2BA8AA8F0E231412DF3D90F1D703D4132BF2AA6F1E23141D90C6C4218703D416409F9F4F1E231417C5AE0D013703D41548DCD7AF2E231415B19BDB30F703D417DA7E1A2F3E231419806B0920A703D41C2CBAAF0F4E23141F992CBAB00703D413F334E1BF5E2314177DFE2E1FC6F3D4130975D6EF5E23141314C3BC0F96F3D4150024D14F6E23141A6AB35F3F66F3D410A0896BDF7E23141894BB451F36F3D41ECEB1AB9F8E23141FFE17A89EF6F3D4137A98A0CF9E23141BE832E39EC6F3D4102B28609F9E23141C2A566F0E66F3D41F8FA91DBF9E2314115588602E36F3D4114643408FBE23141DCC60C0CDF6F3D418E05751FFFE2314116B91E36D06F3D41B8FA785105E33141B02D021EC06F3D41847098E207E33141D4D3D91EB86F3D417ECDB7FE12E33141C548CFBBA56F3D41C2269A6417E331414D9C8DA89C6F3D41EA3237551DE33141B9036743916F3D416C54177020E33141289CF1FF896F3D41B7C9468924E3314176480759846F3D414653CF6F2BE331415E9F9C417B6F3D419738A15735E331419292A6CE696F3D41882C263340E331412827A85D586F3D413528D4EC47E33141A2B610304E6F3D41EF01544251E33141CFC3E228406F3D41E8AFE4A45BE33141C846BF57336F3D4180A14A2869E33141D5F61C20236F3D412FDF96D875E331410666F558176F3D4197297EFE7FE33141666212EF0C6F3D41ECED29F484E331416876266B086F3D4194EC629687E33141FB583BA2056F3D414F48CEAD89E33141A18D37A0026F3D417372B80293E331417897ACE3F46E3D41EE5C2E039CE33141FA1E6796E76E3D4106EB9E8D9EE33141C10682D5E26E3D41024D3CF09FE331416AC70BB6DF6E3D417E86DF6CA4E33141EE38601DD96E3D411FF58122ABE331418B96EEBDCC6E3D41F97E1BDAACE331413B0BE6EDC86E3D41F4E0F4AAADE33141C6B54895C56E3D4186C12999AEE331417CC15182C16E3D41498D352EAFE33141ECDEB4C6BC6E3D412E31751AB0E33141C70E4AA6B96E3D41D09C5A22B4E33141CA8A21E5AE6E3D419848411FB7E331413A525B4CA56E3D4107B48201BAE33141BA04191E9B6E3D41A946E29EBBE33141DA754E26936E3D411A27148CBCE33141FD9650328C6E3D41ACF225FFBCE33141AED2DF51806E3D41B2BE204FBCE33141F9FA15857A6E3D41444FB21CBAE33141B4C265A46F6E3D41BBD848FBB6E3314196A8CC5D586E3D41B8A46D11B3E331415DE8C342366E3D411AB8A123AFE331416924AA36056E3D41E1B33A64ABE33141AE52140ADC6D3D419DBD14DAA4E331416AD576B5966D3D41CAD25BC8A0E331416DEF508F696D3D41B20BDEFAA9E33141572EB61F696D3D41AB9D645C42E4314135435D955E6D3D41",9214.333235708082,"\\dc07nas01\GIS-VBLDGS1\images\80acres\esw164014r.tif",1290,,"14",2603389.11408976,"esw164014r.tif","esw164014r","40","16",,,"esw",
